latitude,longitude,brightness,confidence,satellite,acq_date,acq_time
13.412,78.25958,303.36,60,VIIRS,2026-09-03,2006
25.94266,72.1937,315.55,60,VIIRS,2026-09-03,2142
25.94423,72.19559,310.82,60,VIIRS,2026-09-03,2142
29.47733,76.8575,334.66,60,VIIRS,2026-09-03,2142
29.47375,76.85448,316.52,60,VIIRS,2026-09-03,2142
29.47193,76.86103,313.99,60,VIIRS,2026-09-03,2142
29.90804,74.94972,304.42,60,VIIRS,2026-09-03,2142
21.11042,72.64252,302.58,60,VIIRS,2026-09-03,2144
21.1091,72.64794,303.32,60,VIIRS,2026-09-03,2144
21.10634,72.64722,303.47,60,VIIRS,2026-09-03,2144
20.36032,72.94863,300.96,60,VIIRS,2026-09-03,2144
21.10505,72.65266,303.05,60,VIIRS,2026-09-03,2144
23.49735,68.57843,305.16,60,VIIRS,2026-09-03,2144
21.1702,72.67035,302.88,60,VIIRS,2026-09-03,2144
21.16396,72.66865,320.12,60,VIIRS,2026-09-03,2144
17.60935,82.68137,336.49,60,VIIRS,2026-09-04,0714
23.71243,86.45306,334.05,30,VIIRS,2026-09-04,0716
23.69273,87.12243,331.45,30,VIIRS,2026-09-04,0716
21.74705,83.8432,333.02,60,VIIRS,2026-09-04,0716
20.88834,84.98114,329.15,60,VIIRS,2026-09-04,0716
8.53678,77.81892,339.01,60,VIIRS,2026-09-04,0852
8.73432,77.86235,336.58,60,VIIRS,2026-09-04,0852
8.83588,77.99625,330.84,60,VIIRS,2026-09-04,0852
8.84148,77.70094,352.84,60,VIIRS,2026-09-04,0852
8.84704,77.70026,350.85,60,VIIRS,2026-09-04,0852
9.227,77.50995,333.23,60,VIIRS,2026-09-04,0852
9.32813,77.77109,344.38,60,VIIRS,2026-09-04,0852
9.84708,78.08351,330.17,60,VIIRS,2026-09-04,0852
8.53726,77.82267,367,90,VIIRS,2026-09-04,0852
8.42327,77.67912,342.48,60,VIIRS,2026-09-04,0852
13.90252,78.07291,330.71,60,VIIRS,2026-09-04,0854
22.92564,70.10651,330.89,30,VIIRS,2026-09-04,0856
23.32104,68.85722,336.7,60,VIIRS,2026-09-04,0858
25.80554,72.25489,332.06,60,VIIRS,2026-09-04,0858
25.80458,72.25359,333.21,60,VIIRS,2026-09-04,0858
29.90779,74.95393,334.59,60,VIIRS,2026-09-04,0858
20.80639,85.25585,312.76,60,VIIRS,2026-09-04,1945
23.80306,86.33125,321.78,60,VIIRS,2026-09-04,1945
23.79674,86.35042,316.46,60,VIIRS,2026-09-04,1945
23.66457,87.15292,306.12,60,VIIRS,2026-09-04,1945
23.77746,85.9965,303.75,60,VIIRS,2026-09-04,1945
23.71379,86.45164,302.36,60,VIIRS,2026-09-04,1945
23.82189,85.4938,302.75,60,VIIRS,2026-09-04,1945
23.76024,85.85598,305.19,60,VIIRS,2026-09-04,1945
23.75705,85.85013,306.07,60,VIIRS,2026-09-04,1945
23.75638,85.85539,315.1,60,VIIRS,2026-09-04,1945
23.68725,86.39246,298.55,60,VIIRS,2026-09-04,1945
23.67913,86.39618,305.87,60,VIIRS,2026-09-04,1945
23.70133,86.07359,325.08,60,VIIRS,2026-09-04,1945
23.68351,86.09167,308.79,60,VIIRS,2026-09-04,1945
23.68287,86.09675,314.7,60,VIIRS,2026-09-04,1945
23.6797,86.09111,306.36,60,VIIRS,2026-09-04,1945
23.67653,86.08544,332.99,60,VIIRS,2026-09-04,1945
23.6727,86.11592,307.65,60,VIIRS,2026-09-04,1945
23.66828,86.08938,304.82,60,VIIRS,2026-09-04,1945
23.58349,86.72443,310.74,60,VIIRS,2026-09-04,1945
23.6769,86.08849,329.24,60,VIIRS,2026-09-04,1945
23.67757,86.0834,312.11,60,VIIRS,2026-09-04,1945
23.67355,86.11382,306.79,60,VIIRS,2026-09-04,1945
23.66861,86.09241,304.6,60,VIIRS,2026-09-04,1945
23.63086,86.29086,304.85,60,VIIRS,2026-09-04,1945
23.6271,86.29028,316.74,60,VIIRS,2026-09-04,1945
23.82713,84.57284,305.57,60,VIIRS,2026-09-04,1945
23.74095,85.01152,301.76,60,VIIRS,2026-09-04,1945
23.61143,85.67391,299.32,60,VIIRS,2026-09-04,1945
22.7957,86.19765,309.13,60,VIIRS,2026-09-04,1945
22.79195,86.19707,302.5,60,VIIRS,2026-09-04,1945
22.78821,86.19647,300.73,60,VIIRS,2026-09-04,1945
22.79802,86.20056,307.02,60,VIIRS,2026-09-04,1945
22.79119,86.19455,301.64,60,VIIRS,2026-09-04,1945
22.79053,86.19944,301.18,60,VIIRS,2026-09-04,1945
22.78679,86.19888,302.33,60,VIIRS,2026-09-04,1945
22.21227,84.86139,322.69,60,VIIRS,2026-09-04,1945
22.2256,84.75111,306.1,60,VIIRS,2026-09-04,1945
22.20825,84.86081,307.17,60,VIIRS,2026-09-04,1945
22.21096,84.862,323.3,60,VIIRS,2026-09-04,1945
22.22502,84.75196,306.08,60,VIIRS,2026-09-04,1945
22.22404,84.75963,304.25,60,VIIRS,2026-09-04,1945
22.21387,84.83931,303.66,60,VIIRS,2026-09-04,1945
22.20486,84.84573,311.23,60,VIIRS,2026-09-04,1945
22.20911,84.5486,304.1,60,VIIRS,2026-09-04,1945
22.05358,85.46653,303.4,60,VIIRS,2026-09-04,1945
22.32974,82.60709,313.55,60,VIIRS,2026-09-04,1945
22.35858,82.30212,306.68,60,VIIRS,2026-09-04,1945
22.32217,82.59026,309.99,60,VIIRS,2026-09-04,1945
22.3204,82.56351,312.32,60,VIIRS,2026-09-04,1945
21.9245,85.22453,309.84,60,VIIRS,2026-09-04,1945
21.80177,85.56622,303.26,60,VIIRS,2026-09-04,1945
21.76627,85.57944,303.93,60,VIIRS,2026-09-04,1945
21.98605,83.23032,306.78,60,VIIRS,2026-09-04,1945
22.00649,82.67026,310.55,60,VIIRS,2026-09-04,1945
21.80338,83.88976,304.01,60,VIIRS,2026-09-04,1945
21.98718,82.01293,302.84,60,VIIRS,2026-09-04,1945
21.67433,82.0772,305.67,60,VIIRS,2026-09-04,1945
21.00192,86.02525,307.05,60,VIIRS,2026-09-04,1945
21.48853,81.76635,306.61,60,VIIRS,2026-09-04,1945
20.97234,86.00415,319.52,60,VIIRS,2026-09-04,1945
20.96592,86.0509,311.63,60,VIIRS,2026-09-04,1945
20.96736,86.01295,308,60,VIIRS,2026-09-04,1945
20.9643,86.00772,330.58,60,VIIRS,2026-09-04,1945
20.96366,86.01239,313.49,60,VIIRS,2026-09-04,1945
20.95179,86.04398,324.77,60,VIIRS,2026-09-04,1945
20.95116,86.04861,332.74,60,VIIRS,2026-09-04,1945
21.07859,85.03478,308.23,60,VIIRS,2026-09-04,1945
21.0779,85.04008,307.91,60,VIIRS,2026-09-04,1945
21.07721,85.04541,308.77,60,VIIRS,2026-09-04,1945
21.07651,85.05077,304.98,60,VIIRS,2026-09-04,1945
20.94188,86.06137,306.31,60,VIIRS,2026-09-04,1945
21.07399,85.03953,310.03,60,VIIRS,2026-09-04,1945
20.97789,85.16972,317.03,60,VIIRS,2026-09-04,1945
20.97705,85.16749,307.31,60,VIIRS,2026-09-04,1945
20.97636,85.1727,312.88,60,VIIRS,2026-09-04,1945
20.97179,85.17737,313.35,60,VIIRS,2026-09-04,1945
20.96791,85.1768,322.99,60,VIIRS,2026-09-04,1945
20.97066,85.15594,308.38,60,VIIRS,2026-09-04,1945
20.9686,85.17159,315.88,60,VIIRS,2026-09-04,1945
20.96266,85.18659,326.48,60,VIIRS,2026-09-04,1945
20.96678,85.15539,305.04,60,VIIRS,2026-09-04,1945
20.96609,85.16059,309.4,60,VIIRS,2026-09-04,1945
20.9654,85.16582,312.97,60,VIIRS,2026-09-04,1945
20.96471,85.17104,316.58,60,VIIRS,2026-09-04,1945
20.96403,85.17625,307.09,60,VIIRS,2026-09-04,1945
20.95728,85.01494,305.05,60,VIIRS,2026-09-04,1945
21.31351,81.58866,300.4,60,VIIRS,2026-09-04,1945
20.88974,84.98213,306.9,60,VIIRS,2026-09-04,1945
20.88582,84.98159,307.64,60,VIIRS,2026-09-04,1945
20.872,84.9957,305.34,60,VIIRS,2026-09-04,1945
20.86484,84.98934,323.11,60,VIIRS,2026-09-04,1945
20.86552,84.9841,305.95,60,VIIRS,2026-09-04,1945
20.86416,84.99455,306.71,60,VIIRS,2026-09-04,1945
20.81025,85.25641,303.44,60,VIIRS,2026-09-04,1945
20.79802,85.25985,309.64,60,VIIRS,2026-09-04,1945
20.79482,85.25418,336.09,60,VIIRS,2026-09-04,1945
20.79032,85.25867,304.98,60,VIIRS,2026-09-04,1945
20.78966,85.26375,300.47,60,VIIRS,2026-09-04,1945
20.78581,85.26316,304.97,60,VIIRS,2026-09-04,1945
20.76198,85.29599,315.32,60,VIIRS,2026-09-04,1945
20.76009,85.29348,311.28,60,VIIRS,2026-09-04,1945
20.75939,85.29863,308.31,60,VIIRS,2026-09-04,1945
21.19856,81.41629,304.65,60,VIIRS,2026-09-04,1945
20.52115,85.7233,306.01,60,VIIRS,2026-09-04,1945
16.87441,80.02161,305.42,60,VIIRS,2026-09-04,1947
19.09895,82.16625,310.93,60,VIIRS,2026-09-04,1947
10.12954,77.52656,311.78,60,VIIRS,2026-09-04,1947
19.10384,82.16526,302.63,60,VIIRS,2026-09-04,1947
19.09925,82.16467,310.06,60,VIIRS,2026-09-04,1947
19.09347,82.17397,303.72,60,VIIRS,2026-09-04,1947
17.69568,83.24305,303.24,60,VIIRS,2026-09-04,1947
17.95983,80.79558,304.9,60,VIIRS,2026-09-04,1947
17.95862,80.79625,305.51,60,VIIRS,2026-09-04,1947
17.60224,83.1994,307.87,60,VIIRS,2026-09-04,1947
17.46647,80.65131,304.12,60,VIIRS,2026-09-04,1947
9.80491,77.56216,312.16,60,VIIRS,2026-09-04,1947
17.14758,78.22211,302.44,60,VIIRS,2026-09-04,1947
16.87649,80.11887,306.51,60,VIIRS,2026-09-04,1947
19.10354,82.16685,305.84,60,VIIRS,2026-09-04,1947
15.55391,79.64561,367,90,VIIRS,2026-09-04,1947
15.55355,79.64883,306.53,60,VIIRS,2026-09-04,1947
15.54873,79.64497,326.96,60,VIIRS,2026-09-04,1947
15.54836,79.64817,316.16,60,VIIRS,2026-09-04,1947
15.55236,79.64706,354.8,60,VIIRS,2026-09-04,1947
15.55275,79.64386,307.83,60,VIIRS,2026-09-04,1947
15.52532,79.6533,307.48,60,VIIRS,2026-09-04,1947
15.17453,77.09926,303.72,60,VIIRS,2026-09-04,1947
15.18375,76.66516,317.98,60,VIIRS,2026-09-04,1947
15.18323,76.6702,308.2,60,VIIRS,2026-09-04,1947
15.18269,76.67524,311.05,60,VIIRS,2026-09-04,1947
15.17856,76.65443,308.14,60,VIIRS,2026-09-04,1947
15.17644,76.67462,307.18,60,VIIRS,2026-09-04,1947
15.16905,76.37527,300.28,60,VIIRS,2026-09-04,1947
15.17254,76.37836,300.32,60,VIIRS,2026-09-04,1947
15.13655,76.70815,302.65,60,VIIRS,2026-09-04,1947
14.99631,76.8468,303.2,60,VIIRS,2026-09-04,1947
13.7129,79.61954,305.32,60,VIIRS,2026-09-04,1947
11.19646,79.05567,300.86,60,VIIRS,2026-09-04,1949
11.17693,79.08677,307.96,60,VIIRS,2026-09-04,1949
31.25797,76.92616,299.97,60,VIIRS,2026-09-04,2123
31.25863,76.92339,299.65,60,VIIRS,2026-09-04,2123
23.12135,70.08555,317.95,60,VIIRS,2026-09-04,2125
23.12136,70.08435,318.21,60,VIIRS,2026-09-04,2125
22.93045,70.10779,305.4,60,VIIRS,2026-09-04,2125
22.93466,69.69984,313.25,60,VIIRS,2026-09-04,2125
20.91111,71.4613,304.79,60,VIIRS,2026-09-04,2125
19.02249,72.89153,334,60,VIIRS,2026-09-04,2125
19.02186,72.89457,332.93,60,VIIRS,2026-09-04,2125
18.69118,73.03957,303.11,60,VIIRS,2026-09-04,2125
18.68741,73.03207,306.38,60,VIIRS,2026-09-04,2125
18.6861,73.0384,301.8,60,VIIRS,2026-09-04,2125
18.68169,73.03407,301.62,60,VIIRS,2026-09-04,2125
15.17813,77.10228,303.75,60,VIIRS,2026-09-04,2125
15.18306,76.66953,303.1,60,VIIRS,2026-09-04,2125
15.17927,76.65517,309.6,60,VIIRS,2026-09-04,2125
15.18014,76.6731,303.04,60,VIIRS,2026-09-04,2125
15.17767,76.65236,304.58,60,VIIRS,2026-09-04,2125
15.17627,76.65868,301.35,60,VIIRS,2026-09-04,2125
15.13675,76.70895,301.39,60,VIIRS,2026-09-04,2125
15.07344,76.86353,302.69,60,VIIRS,2026-09-04,2125
15.07322,76.86325,302.44,60,VIIRS,2026-09-04,2125
23.31587,70.48626,307.31,60,VIIRS,2026-09-04,2125
23.30543,70.47614,304.73,60,VIIRS,2026-09-04,2125
20.96189,86.00809,343.96,60,VIIRS,2026-09-05,0657
20.75933,85.29932,331.12,60,VIIRS,2026-09-05,0657
20.96386,86.00793,349.45,60,VIIRS,2026-09-05,0657
20.86409,84.99059,331.74,60,VIIRS,2026-09-05,0657
23.69259,87.12342,328.11,60,VIIRS,2026-09-05,0659
23.6451,85.44025,336.59,60,VIIRS,2026-09-05,0659
8.62201,77.91603,344.29,60,VIIRS,2026-09-05,0835
8.62524,77.79489,345.46,60,VIIRS,2026-09-05,0835
8.62617,77.79392,344.77,60,VIIRS,2026-09-05,0835
8.66335,77.85443,342.19,60,VIIRS,2026-09-05,0835
9.0026,77.52624,337.58,60,VIIRS,2026-09-05,0835
9.06088,77.72623,352.02,60,VIIRS,2026-09-05,0835
9.3083,78.79848,334.36,60,VIIRS,2026-09-05,0835
9.30978,78.79932,335.84,60,VIIRS,2026-09-05,0835
9.1435,77.5413,342.79,60,VIIRS,2026-09-05,0835
9.33417,77.69457,342.44,60,VIIRS,2026-09-05,0835
9.94851,78.64626,336.3,60,VIIRS,2026-09-05,0835
10.02841,78.05846,335.35,60,VIIRS,2026-09-05,0835
10.10579,77.83781,336.52,60,VIIRS,2026-09-05,0835
10.85424,78.68019,351.58,60,VIIRS,2026-09-05,0835
10.87593,77.97946,344.35,60,VIIRS,2026-09-05,0835
10.93433,77.19016,340.17,60,VIIRS,2026-09-05,0835
10.9785,76.98156,335.4,60,VIIRS,2026-09-05,0835
11.00253,77.12383,346.08,60,VIIRS,2026-09-05,0835
11.95854,78.75902,332.21,60,VIIRS,2026-09-05,0835
12.17388,78.93881,342.31,60,VIIRS,2026-09-05,0835
12.06562,77.03265,340.18,60,VIIRS,2026-09-05,0835
12.00694,76.52467,335.43,60,VIIRS,2026-09-05,0835
12.08199,76.8081,337.54,30,VIIRS,2026-09-05,0835
12.09133,76.81746,339.62,60,VIIRS,2026-09-05,0835
12.10958,76.89243,330.14,30,VIIRS,2026-09-05,0835
12.48486,77.34094,334.62,30,VIIRS,2026-09-05,0835
12.91732,76.07881,339.05,60,VIIRS,2026-09-05,0835
12.91621,76.08082,335.2,60,VIIRS,2026-09-05,0835
9.81357,77.32077,333.04,30,VIIRS,2026-09-05,0835
8.44955,77.58025,343.95,60,VIIRS,2026-09-05,0835
15.975,78.41002,330.59,60,VIIRS,2026-09-05,0835
16.44525,77.82963,341.96,60,VIIRS,2026-09-05,0835
16.17167,74.87211,335.74,60,VIIRS,2026-09-05,0835
18.5752,74.46596,332.15,60,VIIRS,2026-09-05,0835
18.69589,74.44584,334.58,60,VIIRS,2026-09-05,0835
14.68688,79.73868,351.12,60,VIIRS,2026-09-05,0837
14.43444,77.70826,342.64,60,VIIRS,2026-09-05,0837
14.68694,79.73945,339.5,60,VIIRS,2026-09-05,0837
14.6866,79.73649,332.88,60,VIIRS,2026-09-05,0837
14.77551,79.7985,336.79,60,VIIRS,2026-09-05,0837
14.90556,80.03411,331.57,60,VIIRS,2026-09-05,0837
14.6912,77.86673,332.75,60,VIIRS,2026-09-05,0837
14.58984,76.70616,342.71,60,VIIRS,2026-09-05,0837
14.82764,78.13876,334.05,60,VIIRS,2026-09-05,0837
15.08348,77.32135,348.9,60,VIIRS,2026-09-05,0837
15.59282,79.31487,335.87,60,VIIRS,2026-09-05,0837
22.93241,69.69872,333.68,60,VIIRS,2026-09-05,0837
14.21385,79.22749,331.31,60,VIIRS,2026-09-05,0837
14.30583,77.72722,344.62,60,VIIRS,2026-09-05,0837
14.61918,79.51504,331.84,60,VIIRS,2026-09-05,0837
14.43309,77.70782,345.74,60,VIIRS,2026-09-05,0837
22.41711,69.04068,332.95,60,VIIRS,2026-09-05,0837
22.7807,69.45878,347.66,60,VIIRS,2026-09-05,0837
13.97459,80.08726,332.92,60,VIIRS,2026-09-05,0837
27.4251,70.81876,340.09,30,VIIRS,2026-09-05,0839
27.43381,70.85704,345.35,60,VIIRS,2026-09-05,0839
27.43322,70.85271,339.12,60,VIIRS,2026-09-05,0839
30.48693,73.84731,333.33,60,VIIRS,2026-09-05,0839
23.7741,86.36582,303.37,60,VIIRS,2026-09-05,1923
27.46206,95.47509,309.11,60,VIIRS,2026-09-05,1923
23.80851,86.32807,297.19,60,VIIRS,2026-09-05,1923
23.80344,86.32746,299.3,60,VIIRS,2026-09-05,1923
23.80313,86.3307,299.64,60,VIIRS,2026-09-05,1923
23.80125,86.34982,307.24,60,VIIRS,2026-09-05,1923
23.79619,86.34912,302.05,60,VIIRS,2026-09-05,1923
23.79588,86.35237,300.11,60,VIIRS,2026-09-05,1923
23.78201,86.38963,311.6,60,VIIRS,2026-09-05,1923
23.77727,86.38577,305.92,60,VIIRS,2026-09-05,1923
23.77696,86.38895,300.37,60,VIIRS,2026-09-05,1923
23.77441,86.36259,311.34,60,VIIRS,2026-09-05,1923
23.77039,86.40411,302.92,60,VIIRS,2026-09-05,1923
23.76658,86.3907,303.87,60,VIIRS,2026-09-05,1923
23.76565,86.40026,300.97,60,VIIRS,2026-09-05,1923
23.76534,86.40349,315.82,60,VIIRS,2026-09-05,1923
23.69551,87.10785,307.48,60,VIIRS,2026-09-05,1923
23.69493,87.11353,307.16,60,VIIRS,2026-09-05,1923
23.69436,87.11919,314.37,60,VIIRS,2026-09-05,1923
23.7791,86.20641,307.37,60,VIIRS,2026-09-05,1923
23.77879,86.20972,305.14,60,VIIRS,2026-09-05,1923
23.76062,86.39961,302.62,60,VIIRS,2026-09-05,1923
23.7603,86.40284,299.74,60,VIIRS,2026-09-05,1923
23.68955,87.11856,310.49,60,VIIRS,2026-09-05,1923
23.77525,86.19253,297.06,60,VIIRS,2026-09-05,1923
23.77493,86.19585,299.12,60,VIIRS,2026-09-05,1923
23.75404,86.41497,303.62,60,VIIRS,2026-09-05,1923
23.66634,87.15578,317.36,60,VIIRS,2026-09-05,1923
23.64919,85.43445,316.86,60,VIIRS,2026-09-05,1925
23.68409,87.12768,308.02,60,VIIRS,2026-09-05,1925
23.75631,86.39796,299.4,60,VIIRS,2026-09-05,1925
23.75433,86.41714,301.97,60,VIIRS,2026-09-05,1925
23.8387,85.46757,300.7,60,VIIRS,2026-09-05,1925
23.66663,87.1541,313.19,60,VIIRS,2026-09-05,1925
23.73763,86.4309,300.79,60,VIIRS,2026-09-05,1925
23.7373,86.43405,300.68,60,VIIRS,2026-09-05,1925
23.8252,85.49538,298.88,60,VIIRS,2026-09-05,1925
23.84328,84.94684,298.18,60,VIIRS,2026-09-05,1925
23.75867,85.85409,299.35,60,VIIRS,2026-09-05,1925
23.6798,86.39781,304.47,60,VIIRS,2026-09-05,1925
23.70099,86.07278,318.05,60,VIIRS,2026-09-05,1925
23.65887,85.50546,303.29,60,VIIRS,2026-09-05,1925
23.64886,85.43806,325.92,60,VIIRS,2026-09-05,1925
23.68951,87.1226,309.86,60,VIIRS,2026-09-05,1925
23.67184,84.99578,302.86,60,VIIRS,2026-09-05,1925
23.61127,85.67277,299.22,60,VIIRS,2026-09-05,1925
23.666,84.999,310.1,60,VIIRS,2026-09-05,1925
23.61148,85.67413,303.14,60,VIIRS,2026-09-05,1925
23.67165,84.99418,304.73,60,VIIRS,2026-09-05,1925
23.66578,84.99745,310.52,60,VIIRS,2026-09-05,1925
22.96413,85.99792,304.65,60,VIIRS,2026-09-05,1925
22.87717,86.06215,314.57,60,VIIRS,2026-09-05,1925
22.79804,86.19794,313.33,60,VIIRS,2026-09-05,1925
22.80418,86.08908,310.46,60,VIIRS,2026-09-05,1925
22.79299,86.19738,307.98,60,VIIRS,2026-09-05,1925
22.7991,86.08846,311.78,60,VIIRS,2026-09-05,1925
22.57469,85.89632,320.47,60,VIIRS,2026-09-05,1925
22.57535,85.88969,306.07,60,VIIRS,2026-09-05,1925
22.37779,87.27859,328.67,60,VIIRS,2026-09-05,1925
22.37088,87.29912,306.66,60,VIIRS,2026-09-05,1925
22.3662,87.29851,318.82,60,VIIRS,2026-09-05,1925
22.38003,87.27818,327.43,60,VIIRS,2026-09-05,1925
22.36829,87.29809,316.01,60,VIIRS,2026-09-05,1925
22.36625,87.01411,309.08,60,VIIRS,2026-09-05,1925
22.3609,87.01897,305.71,60,VIIRS,2026-09-05,1925
22.05409,88.12331,313.14,60,VIIRS,2026-09-05,1925
22.21696,84.86906,310.3,60,VIIRS,2026-09-05,1925
22.21219,84.86086,306.85,60,VIIRS,2026-09-05,1925
22.21149,84.86848,302.74,60,VIIRS,2026-09-05,1925
22.211,84.86073,307.75,60,VIIRS,2026-09-05,1925
22.0543,85.46281,303.28,60,VIIRS,2026-09-05,1925
21.96817,85.31213,302.9,60,VIIRS,2026-09-05,1925
21.9302,85.21793,299.16,60,VIIRS,2026-09-05,1925
21.92986,85.22138,308.46,60,VIIRS,2026-09-05,1925
21.92455,85.22067,308,60,VIIRS,2026-09-05,1925
21.68499,85.43456,304.08,60,VIIRS,2026-09-05,1925
21.75904,84.0227,302.35,60,VIIRS,2026-09-05,1925
21.75756,84.02261,308.01,60,VIIRS,2026-09-05,1925
21.57263,85.64584,303.23,60,VIIRS,2026-09-05,1925
21.68121,84.0351,307.64,60,VIIRS,2026-09-05,1925
21.68082,84.03934,309.86,60,VIIRS,2026-09-05,1925
21.6751,84.03875,304.72,60,VIIRS,2026-09-05,1925
19.10137,82.16523,308.25,60,VIIRS,2026-09-05,1925
17.6948,83.24045,317.07,60,VIIRS,2026-09-05,1925
17.69332,83.24108,314.76,60,VIIRS,2026-09-05,1925
17.61015,83.20161,317.68,60,VIIRS,2026-09-05,1925
17.60911,83.20141,315.69,60,VIIRS,2026-09-05,1925
23.67914,86.08373,311.44,60,VIIRS,2026-09-05,1925
23.56106,87.23698,315.76,60,VIIRS,2026-09-05,1925
23.55573,87.24197,307.49,60,VIIRS,2026-09-05,1925
23.56203,87.08309,312.8,60,VIIRS,2026-09-05,1925
23.61385,86.78893,307.47,60,VIIRS,2026-09-05,1925
23.68207,86.08438,305.68,60,VIIRS,2026-09-05,1925
23.56073,87.23611,310.71,60,VIIRS,2026-09-05,1925
23.56012,87.24169,307.16,60,VIIRS,2026-09-05,1925
23.67692,86.08381,300.61,60,VIIRS,2026-09-05,1925
23.55536,87.2411,306.2,60,VIIRS,2026-09-05,1925
23.56278,87.0825,310.48,60,VIIRS,2026-09-05,1925
23.69889,85.36634,305.06,60,VIIRS,2026-09-05,1925
13.15991,80.27797,306.34,60,VIIRS,2026-09-05,1928
13.16012,80.28133,306.44,60,VIIRS,2026-09-05,1928
31.25992,76.92314,300.63,60,VIIRS,2026-09-05,2104
29.47778,76.85781,305.57,60,VIIRS,2026-09-05,2104
24.8199,73.09176,306.36,60,VIIRS,2026-09-05,2106
24.69006,73.00367,308.43,60,VIIRS,2026-09-05,2106
23.3177,70.48697,305.42,60,VIIRS,2026-09-05,2106
23.30572,70.47698,308.73,60,VIIRS,2026-09-05,2106
21.33948,78.96864,306.66,60,VIIRS,2026-09-05,2106
22.41734,69.04001,305.17,60,VIIRS,2026-09-05,2106
19.10254,82.16389,306.83,60,VIIRS,2026-09-05,2106
21.1022,72.63403,303,60,VIIRS,2026-09-05,2106
19.10114,82.16985,299.56,60,VIIRS,2026-09-05,2106
20.91168,71.4588,315.76,60,VIIRS,2026-09-05,2106
24.82338,73.09252,304.65,60,VIIRS,2026-09-05,2106
15.13699,76.71162,302.57,60,VIIRS,2026-09-05,2108
15.19864,76.37866,304.09,60,VIIRS,2026-09-05,2108
15.65885,73.98855,310.57,60,VIIRS,2026-09-05,2108
15.16696,76.37938,303.96,60,VIIRS,2026-09-05,2108
15.07157,76.86669,303.27,60,VIIRS,2026-09-05,2108
11.63562,77.6582,304.36,60,VIIRS,2026-09-05,2108
13.41738,75.9798,302.16,60,VIIRS,2026-09-05,2108
13.89865,76.5645,307.32,60,VIIRS,2026-09-05,2108
18.71488,79.53679,301.81,60,VIIRS,2026-09-05,2108
17.9612,80.79105,309.72,60,VIIRS,2026-09-05,2108
17.95665,80.78942,306.24,60,VIIRS,2026-09-05,2108
17.08617,79.32299,297.99,60,VIIRS,2026-09-05,2108
17.08589,79.32469,303.71,60,VIIRS,2026-09-05,2108
17.142,77.18357,304.72,60,VIIRS,2026-09-05,2108
15.86545,79.38067,326.38,60,VIIRS,2026-09-05,2108
15.07222,76.8634,304.51,60,VIIRS,2026-09-05,2108
15.86784,79.38237,317.85,60,VIIRS,2026-09-05,2108
15.86193,79.38101,300.06,60,VIIRS,2026-09-05,2108
15.1776,77.10127,312.62,60,VIIRS,2026-09-05,2108
15.33788,76.27744,309.63,60,VIIRS,2026-09-05,2108
15.2252,76.76069,303.33,60,VIIRS,2026-09-05,2108
14.15109,77.59263,304.87,60,VIIRS,2026-09-05,2108
15.22457,76.7638,306.29,60,VIIRS,2026-09-05,2108
15.17531,76.78477,303.99,60,VIIRS,2026-09-05,2108
15.18284,76.66691,308.78,60,VIIRS,2026-09-05,2108
15.18026,76.65346,304.16,60,VIIRS,2026-09-05,2108
14.15187,77.58869,308.89,60,VIIRS,2026-09-05,2108
15.17965,76.65654,312.82,60,VIIRS,2026-09-05,2108
15.17597,76.675,317.24,60,VIIRS,2026-09-05,2108
15.17523,76.65232,303.49,60,VIIRS,2026-09-05,2108
15.13762,76.70852,308.77,60,VIIRS,2026-09-05,2108
19.49014,85.20157,329.54,60,VIIRS,2026-08-01,0657
23.80213,86.32997,333.41,60,VIIRS,2026-08-01,0659
11.88981,79.31049,330.05,60,VIIRS,2026-08-01,0837
11.29002,79.78289,331.9,60,VIIRS,2026-08-01,0837
11.95934,79.44656,332.88,60,VIIRS,2026-08-01,0837
11.96078,79.44628,333.69,60,VIIRS,2026-08-01,0837
12.0521,79.67383,334.67,60,VIIRS,2026-08-01,0837
12.05169,79.67051,332.24,60,VIIRS,2026-08-01,0837
12.32935,79.62632,341.51,60,VIIRS,2026-08-01,0837
11.21864,78.20132,331.58,60,VIIRS,2026-08-01,0837
11.32136,79.04636,333.21,60,VIIRS,2026-08-01,0837
10.93222,78.44296,337.15,60,VIIRS,2026-08-01,0837
11.80317,78.73422,340.2,60,VIIRS,2026-08-01,0837
27.51347,71.62677,343.41,60,VIIRS,2026-08-01,0839
22.31883,82.56562,300.18,60,VIIRS,2026-08-01,1925
23.7178,86.44274,299,60,VIIRS,2026-08-01,1925
24.11519,86.85891,315.68,60,VIIRS,2026-08-01,1925
23.68786,87.12221,297.45,60,VIIRS,2026-08-01,1925
23.75932,86.40166,299.18,60,VIIRS,2026-08-01,1925
23.73716,86.43492,310.45,60,VIIRS,2026-08-01,1925
23.72291,86.43824,302.22,60,VIIRS,2026-08-01,1925
21.96972,85.31415,298.3,60,VIIRS,2026-08-01,1925
21.80114,82.03998,304.74,60,VIIRS,2026-08-01,1925
21.62323,81.79317,299.31,60,VIIRS,2026-08-01,1925
20.86213,84.98734,299.02,60,VIIRS,2026-08-01,1925
20.79498,85.2541,324.05,60,VIIRS,2026-08-01,1925
20.7942,85.25123,321.61,60,VIIRS,2026-08-01,1925
20.79359,85.25661,303.71,60,VIIRS,2026-08-01,1925
